TESTNUMBER 	 NUMBEROFSTATES 	 VERIFICATIONTIME(ms) 	 WELLFORMEDNESSTIME(ms) 	 POSTPROCESSINGTIME(ms) 	 INTEGRATIONTIME(ms) 	 MODELCHECKINGTIME(ms)
P1	1	18000	270000	198	120	2640	98	25	168	
P1	1	18000	270000	198	140	3080	115	29	177	
P1	1	18000	270000	198	160	3520	131	33	140	
P1	1	18000	270000	198	180	3960	148	37	164	
P1	1	18000	270000	198	200	4400	164	41	157	
P1	1	20000	300000	220	100	2200	82	21	179	
P1	1	20000	300000	220	120	2640	98	25	187	
P1	1	20000	300000	220	140	3080	115	29	150	
P1	1	20000	300000	220	160	3520	131	33	180	
P1	1	20000	300000	220	180	3960	148	37	177	
P1	1	20000	300000	220	200	4400	164	41	190	
P2	1	10000	150000	110	100	2200	82	21	23017	
P2	1	10000	150000	110	120	2640	98	25	23188	
P2	1	10000	150000	110	140	3080	110	28	22969	
P2	1	10000	150000	110	160	3520	110	28	27873	
P2	1	10000	150000	110	180	3960	110	28	34092	
P2	1	10000	150000	110	200	4400	110	28	41418	
P2	1	12000	180000	132	100	2200	82	21	30776	
P2	1	12000	180000	132	120	2640	98	25	35703	
P2	1	12000	180000	132	140	3080	115	29	35496	
P2	1	12000	180000	132	160	3520	131	33	93	
P2	1	12000	180000	132	180	3960	132	33	44641	
P2	1	12000	180000	132	200	4400	132	33	53790	
P2	1	14000	210000	154	100	2200	82	21	38078	
P2	1	14000	210000	154	120	2640	98	25	50138	
P2	1	14000	210000	154	140	3080	115	29	55780	
P2	1	14000	210000	154	160	3520	131	33	57174	
P2	1	14000	210000	154	180	3960	148	37	56649	
P2	1	14000	210000	154	200	4400	154	39	67327	
P2	1	16000	240000	176	100	2200	82	21	45718	
P2	1	16000	240000	176	120	2640	98	25	64072	
P2	1	16000	240000	176	140	3080	115	29	77739	
P2	1	16000	240000	176	160	3520	131	33	85933	
P2	1	16000	240000	176	180	3960	148	37	89372	
P2	1	16000	240000	176	200	4400	164	41	94225	
P2	1	18000	270000	198	100	2200	82	21	60814	
P2	1	18000	270000	198	120	2640	98	25	81879	
P2	1	18000	270000	198	140	3080	115	29	104342	
P2	1	18000	270000	198	160	3520	131	33	117845	
P2	1	18000	270000	198	180	3960	148	37	126801	
P2	1	18000	270000	198	200	4400	164	41	134189	
P2	1	20000	300000	220	100	2200	82	21	71000	
P2	1	20000	300000	220	120	2640	98	25	97900	
P2	1	20000	300000	220	140	3080	115	29	125952	
P2	1	20000	300000	220	160	3520	131	33	162273	
P2	1	20000	300000	220	180	3960	148	37	168096	
P2	1	20000	300000	220	200	4400	164	41	180439	
