TESTNUMBER 	 NUMBEROFSTATES 	 WELLFORMEDNESSTIME(ms) 	 POSTPROCESSINGTIME(ms) 	 INTEGRATIONTIME(ms) 	 MODELCHECKINGTIME(ms)
P0	1	10000	150000	110	100	2200	82	21	8316
P0	1	10000	150000	110	120	2640	98	25	5466
P0	1	10000	150000	110	140	3080	110	28	395
P0	1	10000	150000	110	160	3520	110	28	413
P0	1	10000	150000	110	180	3960	110	28	441
P0	1	10000	150000	110	200	4400	110	28	345
P0	1	12000	180000	132	100	2200	82	21	9115
P0	1	12000	180000	132	120	2640	98	25	8833
P0	1	12000	180000	132	140	3080	115	29	8313
P0	1	12000	180000	132	160	3520	131	33	430
P0	1	12000	180000	132	180	3960	132	33	389
P0	1	12000	180000	132	200	4400	132	33	444
P0	1	14000	210000	154	100	2200	82	21	11513
P0	1	14000	210000	154	120	2640	98	25	11535
P0	1	14000	210000	154	140	3080	115	29	11907
P0	1	14000	210000	154	160	3520	131	33	9413
P0	1	14000	210000	154	180	3960	148	37	6918
P0	1	14000	210000	154	200	4400	154	39	479
P0	1	16000	240000	176	100	2200	82	21	13091
P0	1	16000	240000	176	120	2640	98	25	15007
P0	1	16000	240000	176	140	3080	115	29	13885
P0	1	16000	240000	176	160	3520	131	33	12859
P0	1	16000	240000	176	180	3960	148	37	11544
P0	1	16000	240000	176	200	4400	164	41	8052
P0	1	18000	270000	198	100	2200	82	21	17147
P0	1	18000	270000	198	120	2640	98	25	16957
P0	1	18000	270000	198	140	3080	115	29	17710
P0	1	18000	270000	198	160	3520	131	33	16999
P0	1	18000	270000	198	180	3960	148	37	17811
P0	1	18000	270000	198	200	4400	164	41	16687
P0	1	20000	300000	220	100	2200	82	21	20125
P0	1	20000	300000	220	120	2640	98	25	19427
P0	1	20000	300000	220	140	3080	115	29	20400
P0	1	20000	300000	220	160	3520	131	33	20010
P0	1	20000	300000	220	180	3960	148	37	20469
P0	1	20000	300000	220	200	4400	164	41	19439
P1	1	10000	150000	110	100	2200	82	21	9156
P1	1	10000	150000	110	120	2640	98	25	5209
P1	1	10000	150000	110	140	3080	110	28	367
P1	1	10000	150000	110	160	3520	110	28	345
P1	1	10000	150000	110	180	3960	110	28	317
P1	1	10000	150000	110	200	4400	110	28	382
P1	1	12000	180000	132	100	2200	82	21	12984
P1	1	12000	180000	132	120	2640	98	25	9811
P1	1	12000	180000	132	140	3080	115	29	9201
P1	1	12000	180000	132	160	3520	131	33	402
P1	1	12000	180000	132	180	3960	132	33	430
P1	1	12000	180000	132	200	4400	132	33	398
P1	1	14000	210000	154	100	2200	82	21	15832
P1	1	14000	210000	154	120	2640	98	25	17141
P1	1	14000	210000	154	140	3080	115	29	12274
P1	1	14000	210000	154	160	3520	131	33	10544
P1	1	14000	210000	154	180	3960	148	37	5703
P1	1	14000	210000	154	200	4400	154	39	451
P1	1	16000	240000	176	100	2200	82	21	20126
P1	1	16000	240000	176	120	2640	98	25	21840
P1	1	16000	240000	176	140	3080	115	29	20761
P1	1	16000	240000	176	160	3520	131	33	20448
P1	1	16000	240000	176	180	3960	148	37	13281
P1	1	16000	240000	176	200	4400	164	41	8140
P1	1	18000	270000	198	100	2200	82	21	25801
P1	1	18000	270000	198	120	2640	98	25	26267
P1	1	18000	270000	198	140	3080	115	29	26228
P1	1	18000	270000	198	160	3520	131	33	18991
P1	1	18000	270000	198	180	3960	148	37	18728
P1	1	18000	270000	198	200	4400	164	41	16829
P1	1	20000	300000	220	100	2200	82	21	31204
P1	1	20000	300000	220	120	2640	98	25	32510
P1	1	20000	300000	220	140	3080	115	29	32528
P1	1	20000	300000	220	160	3520	131	33	32447
P1	1	20000	300000	220	180	3960	148	37	31725
P1	1	20000	300000	220	200	4400	164	41	22823
P2	1	10000	150000	110	100	2200	82	21	7875
P2	1	10000	150000	110	120	2640	98	25	4895
P2	1	10000	150000	110	140	3080	110	28	378
P2	1	10000	150000	110	160	3520	110	28	328
P2	1	10000	150000	110	180	3960	110	28	333
P2	1	10000	150000	110	200	4400	110	28	382
P2	1	12000	180000	132	100	2200	82	21	8374
P2	1	12000	180000	132	120	2640	98	25	8473
P2	1	12000	180000	132	140	3080	115	29	7174
P2	1	12000	180000	132	160	3520	131	33	1524
P2	1	12000	180000	132	180	3960	132	33	427
P2	1	12000	180000	132	200	4400	132	33	441
P2	1	14000	210000	154	100	2200	82	21	13422
P2	1	14000	210000	154	120	2640	98	25	13897
P2	1	14000	210000	154	140	3080	115	29	10231
P2	1	14000	210000	154	160	3520	131	33	8981
P2	1	14000	210000	154	180	3960	148	37	5381
P2	1	14000	210000	154	200	4400	154	39	470
P2	1	16000	240000	176	100	2200	82	21	12736
P2	1	16000	240000	176	120	2640	98	25	17935
P2	1	16000	240000	176	140	3080	115	29	17609
P2	1	16000	240000	176	160	3520	131	33	12278
P2	1	16000	240000	176	180	3960	148	37	14413
P2	1	16000	240000	176	200	4400	164	41	7196
P2	1	18000	270000	198	100	2200	82	21	21087
P2	1	18000	270000	198	120	2640	98	25	21613
P2	1	18000	270000	198	140	3080	115	29	15752
P2	1	18000	270000	198	160	3520	131	33	20899
P2	1	18000	270000	198	180	3960	148	37	16068
P2	1	18000	270000	198	200	4400	164	41	14409
P2	1	20000	300000	220	100	2200	82	21	24760
P2	1	20000	300000	220	120	2640	98	25	26221
P2	1	20000	300000	220	140	3080	115	29	25609
P2	1	20000	300000	220	160	3520	131	33	18748
P2	1	20000	300000	220	180	3960	148	37	25331
P2	1	20000	300000	220	200	4400	164	41	18202
