TESTNUMBER 	 NUMBEROFSTATES 	 WELLFORMEDNESSTIME(ms) 	 POSTPROCESSINGTIME(ms) 	 INTEGRATIONTIME(ms) 	 MODELCHECKINGTIME(ms)
P0	1	10000	150000	110	100	2200	82	21	8072
P0	1	10000	150000	110	120	2640	98	25	6067
P0	1	10000	150000	110	140	3080	110	28	390
P0	1	10000	150000	110	160	3520	110	28	356
P0	1	10000	150000	110	180	3960	110	28	324
P0	1	10000	150000	110	200	4400	110	28	375
P0	1	12000	180000	132	100	2200	82	21	8968
P0	1	12000	180000	132	120	2640	98	25	9635
P0	1	12000	180000	132	140	3080	115	29	7875
P0	1	12000	180000	132	160	3520	131	33	401
P0	1	12000	180000	132	180	3960	132	33	445
P0	1	12000	180000	132	200	4400	132	33	450
P0	1	14000	210000	154	100	2200	82	21	10349
P0	1	14000	210000	154	120	2640	98	25	12193
P0	1	14000	210000	154	140	3080	115	29	10536
P0	1	14000	210000	154	160	3520	131	33	9458
P0	1	14000	210000	154	180	3960	148	37	6321
P0	1	14000	210000	154	200	4400	154	39	483
P0	1	16000	240000	176	100	2200	82	21	12637
P0	1	16000	240000	176	120	2640	98	25	13733
P0	1	16000	240000	176	140	3080	115	29	12963
P0	1	16000	240000	176	160	3520	131	33	13701
P0	1	16000	240000	176	180	3960	148	37	11463
P0	1	16000	240000	176	200	4400	164	41	8395
P0	1	18000	270000	198	100	2200	82	21	17288
P0	1	18000	270000	198	120	2640	98	25	16328
P0	1	18000	270000	198	140	3080	115	29	16584
P0	1	18000	270000	198	160	3520	131	33	18207
P0	1	18000	270000	198	180	3960	148	37	17991
P0	1	18000	270000	198	200	4400	164	41	16540
P0	1	20000	300000	220	100	2200	82	21	20226
P0	1	20000	300000	220	120	2640	98	25	20419
P0	1	20000	300000	220	140	3080	115	29	20759
P0	1	20000	300000	220	160	3520	131	33	19855
P0	1	20000	300000	220	180	3960	148	37	20896
P0	1	20000	300000	220	200	4400	164	41	20445
P1	1	10000	150000	110	100	2200	82	21	7211
P1	1	10000	150000	110	120	2640	98	25	5359
P1	1	10000	150000	110	140	3080	110	28	335
P1	1	10000	150000	110	160	3520	110	28	347
P1	1	10000	150000	110	180	3960	110	28	369
P1	1	10000	150000	110	200	4400	110	28	339
P1	1	12000	180000	132	100	2200	82	21	12581
P1	1	12000	180000	132	120	2640	98	25	12837
P1	1	12000	180000	132	140	3080	115	29	7661
P1	1	12000	180000	132	160	3520	131	33	424
P1	1	12000	180000	132	180	3960	132	33	418
P1	1	12000	180000	132	200	4400	132	33	480
P1	1	14000	210000	154	100	2200	82	21	12394
P1	1	14000	210000	154	120	2640	98	25	12337
P1	1	14000	210000	154	140	3080	115	29	16751
P1	1	14000	210000	154	160	3520	131	33	10451
P1	1	14000	210000	154	180	3960	148	37	5431
P1	1	14000	210000	154	200	4400	154	39	550
P1	1	16000	240000	176	100	2200	82	21	20262
P1	1	16000	240000	176	120	2640	98	25	21930
P1	1	16000	240000	176	140	3080	115	29	21844
P1	1	16000	240000	176	160	3520	131	33	20392
P1	1	16000	240000	176	180	3960	148	37	12873
P1	1	16000	240000	176	200	4400	164	41	7936
P1	1	18000	270000	198	100	2200	82	21	25653
P1	1	18000	270000	198	120	2640	98	25	19067
P1	1	18000	270000	198	140	3080	115	29	26337
P1	1	18000	270000	198	160	3520	131	33	25600
P1	1	18000	270000	198	180	3960	148	37	18144
P1	1	18000	270000	198	200	4400	164	41	16836
P1	1	20000	300000	220	100	2200	82	21	30832
P1	1	20000	300000	220	120	2640	98	25	31897
P1	1	20000	300000	220	140	3080	115	29	32215
P1	1	20000	300000	220	160	3520	131	33	31555
P1	1	20000	300000	220	180	3960	148	37	23422
P1	1	20000	300000	220	200	4400	164	41	29521
P2	1	10000	150000	110	100	2200	82	21	7631
P2	1	10000	150000	110	120	2640	98	25	4985
P2	1	10000	150000	110	140	3080	110	28	356
P2	1	10000	150000	110	160	3520	110	28	389
P2	1	10000	150000	110	180	3960	110	28	369
P2	1	10000	150000	110	200	4400	110	28	365
P2	1	12000	180000	132	100	2200	82	21	10766
P2	1	12000	180000	132	120	2640	98	25	8337
P2	1	12000	180000	132	140	3080	115	29	6982
P2	1	12000	180000	132	160	3520	131	33	1286
P2	1	12000	180000	132	180	3960	132	33	402
P2	1	12000	180000	132	200	4400	132	33	452
P2	1	14000	210000	154	100	2200	82	21	10757
P2	1	14000	210000	154	120	2640	98	25	10286
P2	1	14000	210000	154	140	3080	115	29	12665
P2	1	14000	210000	154	160	3520	131	33	11082
P2	1	14000	210000	154	180	3960	148	37	5261
P2	1	14000	210000	154	200	4400	154	39	541
P2	1	16000	240000	176	100	2200	82	21	16453
P2	1	16000	240000	176	120	2640	98	25	17410
P2	1	16000	240000	176	140	3080	115	29	17804
P2	1	16000	240000	176	160	3520	131	33	12071
P2	1	16000	240000	176	180	3960	148	37	10909
P2	1	16000	240000	176	200	4400	164	41	7155
P2	1	18000	270000	198	100	2200	82	21	21139
P2	1	18000	270000	198	120	2640	98	25	15890
P2	1	18000	270000	198	140	3080	115	29	21151
P2	1	18000	270000	198	160	3520	131	33	16077
P2	1	18000	270000	198	180	3960	148	37	20838
P2	1	18000	270000	198	200	4400	164	41	14601
P2	1	20000	300000	220	100	2200	82	21	23937
P2	1	20000	300000	220	120	2640	98	25	18851
P2	1	20000	300000	220	140	3080	115	29	25103
P2	1	20000	300000	220	160	3520	131	33	24748
P2	1	20000	300000	220	180	3960	148	37	18621
P2	1	20000	300000	220	200	4400	164	41	25396
