TESTNUMBER 	 NUMBEROFSTATES 	 WELLFORMEDNESSTIME(ms) 	 POSTPROCESSINGTIME(ms) 	 INTEGRATIONTIME(ms) 	 MODELCHECKINGTIME(ms)
P0	1	10000	150000	110	100	2200	82	21	10000	150000	103	2176	11	1858	128	18	218527	218673
P0	1	10000	150000	110	120	2640	98	25	10000	149998	123	2617	11	1850	104	2	205902	206008
P0	1	10000	150000	110	140	3080	110	28	10000	150000	143	3060	11	1844	94	1	187902	187997
P0	1	10000	150000	110	160	3520	110	28	10000	149999	163	3500	11	1844	225	2	224632	224859
P0	1	10000	150000	110	180	3960	110	28	10000	150000	183	3942	11	1844	137	1	291141	291279
P0	1	10000	150000	110	200	4400	110	28	10000	149998	203	4382	11	1844	134	1	340810	340945
P1	1	10000	150000	110	100	2200	82	21	10000	149999	103	2179	9	1542	206	1	143173	143380
P1	1	10000	150000	110	120	2640	98	25	10000	149999	123	2621	9	1538	117	1	160538	160656
P1	1	10000	150000	110	140	3080	110	28	10000	149998	143	3062	9	1535	117	1	117818	117936
P1	1	10000	150000	110	160	3520	110	28	10000	150000	163	3500	9	1535	248	2	63104	63354
P1	1	10000	150000	110	180	3960	110	28	10000	149998	183	3937	9	1535	116	2	184923	185041
P1	1	10000	150000	110	200	4400	110	28	10000	149998	203	4378	9	1535	193	2	218889	219084
P2	1	10000	150000	110	100	2200	82	21	10000	150000	103	2182	5	670	129	1	57661	57791
P2	1	10000	150000	110	120	2640	98	25	10000	150000	123	2619	5	670	59	1	57379	57439
P2	1	10000	150000	110	140	3080	110	28	10000	149998	143	3061	5	670	120	1	52593	52714
P2	1	10000	150000	110	160	3520	110	28	10000	150000	163	3499	5	670	161	1	63615	63777
P2	1	10000	150000	110	180	3960	110	28	10000	149998	183	3940	5	670	104	1	78072	78177
P2	1	10000	150000	110	200	4400	110	28	10000	149998	203	4381	5	670	158	1	95017	95176
