TESTNUMBER 	 NUMBEROFSTATES 	 WELLFORMEDNESSTIME(ms) 	 POSTPROCESSINGTIME(ms) 	 INTEGRATIONTIME(ms) 	 MODELCHECKINGTIME(ms)
P0	1	12000	180000	132	100	2200	82	21	12000	179999	103	2180	11	2232	145	19	320178	320342
P0	1	12000	180000	132	120	2640	98	25	12000	179998	123	2620	11	2224	163	2	341677	341842
P0	1	12000	180000	132	140	3080	115	29	12000	179999	143	3060	11	2216	140	2	331763	331905
P0	1	12000	180000	132	160	3520	131	33	12000	180000	163	3502	11	2208	125	1	241462	241588
P0	1	12000	180000	132	180	3960	132	33	12000	180000	183	3939	11	2208	228	2	297856	298086
P0	1	12000	180000	132	200	4400	132	33	12000	179999	203	4382	11	2208	174	2	341907	342083
P1	1	12000	180000	132	100	2200	82	21	12000	180000	103	2181	9	1850	242	1	204167	204410
P1	1	12000	180000	132	120	2640	98	25	12000	179997	123	2621	9	1846	89	1	247614	247704
P1	1	12000	180000	132	140	3080	115	29	12000	179999	143	3059	9	1842	95	2	225393	225490
P1	1	12000	180000	132	160	3520	131	33	12000	180000	163	3500	9	1838	136	1	170510	170647
P1	1	12000	180000	132	180	3960	132	33	12000	179999	183	3941	9	1838	146	1	198008	198155
P1	1	12000	180000	132	200	4400	132	33	12000	179999	203	4380	9	1838	231	1	251309	251541
P2	1	12000	180000	132	100	2200	82	21	12000	180000	103	2180	5	802	170	0	85236	85406
P2	1	12000	180000	132	120	2640	98	25	12000	179998	123	2618	5	802	60	1	93146	93207
P2	1	12000	180000	132	140	3080	115	29	12000	179999	143	3059	5	802	138	1	92492	92631
P2	1	12000	180000	132	160	3520	131	33	12000	180000	163	3501	5	802	110	2	67629	67741
P2	1	12000	180000	132	180	3960	132	33	12000	179998	183	3941	5	802	169	2	79958	80129
P2	1	12000	180000	132	200	4400	132	33	12000	179998	203	4381	5	802	123	2	98310	98435
