TESTNUMBER 	 NUMBEROFSTATES 	 WELLFORMEDNESSTIME(ms) 	 POSTPROCESSINGTIME(ms) 	 INTEGRATIONTIME(ms) 	 MODELCHECKINGTIME(ms)
P0	1	10000	150000	110	100	2200	82	21	10000	149999	103	2178	11	1858	113	16	216162	216291
P0	1	10000	150000	110	120	2640	98	25	10000	149998	123	2620	11	1850	139	1	206724	206864
P0	1	10000	150000	110	140	3080	110	28	10000	149998	143	3058	11	1844	159	1	182680	182840
P0	1	10000	150000	110	160	3520	110	28	10000	150000	163	3494	11	1844	196	2	234266	234464
P0	1	10000	150000	110	180	3960	110	28	10000	149999	183	3939	11	1844	226	2	283781	284009
P0	1	10000	150000	110	200	4400	110	28	10000	149999	203	4380	11	1844	286	2	327231	327519
P1	1	10000	150000	110	100	2200	82	21	10000	150000	103	2176	9	1542	181	1	150522	150704
P1	1	10000	150000	110	120	2640	98	25	10000	149998	123	2620	9	1538	92	1	150765	150858
P1	1	10000	150000	110	140	3080	110	28	10000	149997	143	3060	9	1535	110	1	127877	127988
P1	1	10000	150000	110	160	3520	110	28	10000	149998	163	3501	9	1535	185	1	166347	166533
P1	1	10000	150000	110	180	3960	110	28	10000	149999	183	3940	9	1535	204	2	190753	190959
P1	1	10000	150000	110	200	4400	110	28	10000	149999	203	4376	9	1535	208	1	250901	251110
P2	1	10000	150000	110	100	2200	82	21	10000	150000	103	2179	5	670	141	0	55494	55635
P2	1	10000	150000	110	120	2640	98	25	10000	149998	123	2619	5	670	92	1	58021	58114
P2	1	10000	150000	110	140	3080	110	28	10000	149997	143	3060	5	670	119	1	51810	51930
P2	1	10000	150000	110	160	3520	110	28	10000	149998	163	3499	5	670	125	1	62544	62670
P2	1	10000	150000	110	180	3960	110	28	10000	149999	183	3941	5	670	124	3	76981	77108
P2	1	10000	150000	110	200	4400	110	28	10000	149999	203	4380	5	670	157	0	95548	95705
