TESTNUMBER 	 NUMBEROFSTATES 	 WELLFORMEDNESSTIME(ms) 	 POSTPROCESSINGTIME(ms) 	 INTEGRATIONTIME(ms) 	 MODELCHECKINGTIME(ms)
P0	1	10000	150000	110	100	2200	82	21	10000	150000	103	2181	11	1858	116	32	206892	207040
P0	1	10000	150000	110	120	2640	98	25	10000	150000	123	2620	11	1850	128	2	210803	210933
P0	1	10000	150000	110	140	3080	110	28	10000	150000	143	3060	11	1844	167	2	180558	180727
P0	1	10000	150000	110	160	3520	110	28	10000	149998	163	3500	11	1844	216	1	229127	229344
P0	1	10000	150000	110	180	3960	110	28	10000	150000	183	3941	11	1844	200	2	286896	287098
P0	1	10000	150000	110	200	4400	110	28	10000	150000	203	4380	11	1844	202	2	326830	327034
P1	1	10000	150000	110	100	2200	82	21	10000	149999	103	2177	9	1542	216	1	141092	141309
P1	1	10000	150000	110	120	2640	98	25	10000	149999	123	2619	9	1538	68	1	147763	147832
P1	1	10000	150000	110	140	3080	110	28	10000	149999	143	3060	9	1535	144	1	126098	126243
P1	1	10000	150000	110	160	3520	110	28	10000	150000	163	3499	9	1535	161	2	180105	180268
P1	1	10000	150000	110	180	3960	110	28	10000	149999	183	3941	9	1535	168	1	204923	205092
P1	1	10000	150000	110	200	4400	110	28	10000	150000	203	4381	9	1535	152	1	232037	232190
P2	1	10000	150000	110	100	2200	82	21	10000	149998	103	2180	5	670	113	1	57056	57170
P2	1	10000	150000	110	120	2640	98	25	10000	149999	123	2622	5	670	68	1	59583	59652
P2	1	10000	150000	110	140	3080	110	28	10000	150000	143	3060	5	670	74	1	51549	51624
P2	1	10000	150000	110	160	3520	110	28	10000	149999	163	3501	5	670	128	1	63708	63837
P2	1	10000	150000	110	180	3960	110	28	10000	149999	183	3939	5	670	110	3	79493	79606
P2	1	10000	150000	110	200	4400	110	28	10000	149998	203	4382	5	670	83	1	92374	92458
