TESTNUMBER 	 NUMBEROFSTATES 	 WELLFORMEDNESSTIME(ms) 	 POSTPROCESSINGTIME(ms) 	 INTEGRATIONTIME(ms) 	 MODELCHECKINGTIME(ms)
P0	1	20000	300000	220	100	2200	82	21	20000	300000	103	2177	11	3728	143	17	1321270	1321430
P0	1	20000	300000	220	120	2640	98	25	20000	299985	123	2620	11	3720	2719	2	1966749	1969470
P0	1	20000	300000	220	140	3080	115	29	20000	299997	143	3059	11	3712	161	3	2340171	2340335
P0	1	20000	300000	220	160	3520	131	33	20000	300000	163	3502	11	3704	253	4	2691084	2691341
P0	1	20000	300000	220	180	3960	148	37	20000	299999	183	3942	11	3696	3348	3	3131205	3134556
P0	1	20000	300000	220	200	4400	164	41	20000	299999	203	4381	11	3688	474	3	2762252	2762729
P1	1	20000	300000	220	100	2200	82	21	20000	299999	103	2178	9	3082	1389	4	926770	928163
P1	1	20000	300000	220	120	2640	98	25	20000	299999	123	2620	9	3078	382	1	1194502	1194885
P1	1	20000	300000	220	140	3080	115	29	20000	299999	143	3061	9	3074	673	1	1464205	1464879
P1	1	20000	300000	220	160	3520	131	33	20000	300000	163	3499	9	3070	4194	2	1668606	1672802
P1	1	20000	300000	220	180	3960	148	37	20000	299999	183	3940	9	3066	4946	49	1769219	1774214
P1	1	20000	300000	220	200	4400	164	41	20000	300000	203	4380	9	3062	2646	2	1668878	1671526
P2	1	20000	300000	220	100	2200	82	21	20000	300000	103	2177	5	1330	3845	2	321338	325185
P2	1	20000	300000	220	120	2640	98	25	20000	299998	123	2622	5	1330	236	1	390148	390385
P2	1	20000	300000	220	140	3080	115	29	20000	299999	143	3062	5	1330	186	1	468559	468746
P2	1	20000	300000	220	160	3520	131	33	20000	300000	163	3501	5	1330	176	2	557219	557397
P2	1	20000	300000	220	180	3960	148	37	20000	300000	183	3942	5	1330	149	1	600580	600730
P2	1	20000	300000	220	200	4400	164	41	20000	299999	203	4380	5	1330	192	2	633512	633706
