TESTNUMBER 	 NUMBEROFSTATES 	 WELLFORMEDNESSTIME(ms) 	 POSTPROCESSINGTIME(ms) 	 INTEGRATIONTIME(ms) 	 MODELCHECKINGTIME(ms)
P0	1	14000	210000	154	100	2200	82	21	14000	209999	103	2176	11	2606	134	16	471812	471962
P0	1	14000	210000	154	120	2640	98	25	14000	209999	123	2622	11	2598	141	2	545658	545801
P0	1	14000	210000	154	140	3080	115	29	14000	210000	143	3061	11	2590	134	2	571485	571621
P0	1	14000	210000	154	160	3520	131	33	14000	209999	163	3500	11	2582	130	1	569448	569579
P0	1	14000	210000	154	180	3960	148	37	14000	210000	183	3939	11	2574	118	1	443860	443979
P0	1	14000	210000	154	200	4400	154	39	14000	210000	203	4382	11	2570	177	2	366014	366193
P1	1	14000	210000	154	100	2200	82	21	14000	210000	103	2180	9	2158	254	1	304149	304404
P1	1	14000	210000	154	120	2640	98	25	14000	210000	123	2620	9	2154	109	1	394805	394915
P1	1	14000	210000	154	140	3080	115	29	14000	210000	143	3058	9	2150	81	2	412465	412548
P1	1	14000	210000	154	160	3520	131	33	14000	210000	163	3500	9	2146	106	1	382866	382973
P1	1	14000	210000	154	180	3960	148	37	14000	210000	183	3939	9	2142	148	3	301145	301296
P1	1	14000	210000	154	200	4400	154	39	14000	209999	203	4380	9	2140	201	2	257888	258091
P2	1	14000	210000	154	100	2200	82	21	14000	209999	103	2182	5	934	201	1	120541	120743
P2	1	14000	210000	154	120	2640	98	25	14000	209999	123	2621	5	934	112	1	143735	143848
P2	1	14000	210000	154	140	3080	115	29	14000	209999	143	3060	5	934	105	1	161017	161123
P2	1	14000	210000	154	160	3520	131	33	14000	209999	163	3496	5	934	161	1	154590	154752
P2	1	14000	210000	154	180	3960	148	37	14000	209998	183	3940	5	934	136	1	118686	118823
P2	1	14000	210000	154	200	4400	154	39	14000	209999	203	4380	5	934	86	2	104776	104864
