TESTNUMBER 	 NUMBEROFSTATES 	 WELLFORMEDNESSTIME(ms) 	 POSTPROCESSINGTIME(ms) 	 INTEGRATIONTIME(ms) 	 MODELCHECKINGTIME(ms)
P0	1	14000	210000	154	100	2200	82	21	14000	210000	103	2180	11	2606	125	30	471294	471449
P0	1	14000	210000	154	120	2640	98	25	14000	210000	123	2620	11	2598	134	2	582209	582345
P0	1	14000	210000	154	140	3080	115	29	14000	209998	143	3061	11	2590	108	1	557965	558074
P0	1	14000	210000	154	160	3520	131	33	14000	209999	163	3499	11	2582	130	2	554216	554348
P0	1	14000	210000	154	180	3960	148	37	14000	209999	183	3940	11	2574	148	1	440796	440945
P0	1	14000	210000	154	200	4400	154	39	14000	210000	203	4382	11	2570	225	2	360108	360335
P1	1	14000	210000	154	100	2200	82	21	14000	209999	103	2179	9	2158	246	0	322305	322551
P1	1	14000	210000	154	120	2640	98	25	14000	209999	123	2620	9	2154	79	1	340746	340826
P1	1	14000	210000	154	140	3080	115	29	14000	210000	143	3062	9	2150	73	2	391358	391433
P1	1	14000	210000	154	160	3520	131	33	14000	209999	163	3499	9	2146	126	1	377627	377754
P1	1	14000	210000	154	180	3960	148	37	14000	209998	183	3940	9	2142	191	1	316207	316399
P1	1	14000	210000	154	200	4400	154	39	14000	210000	203	4381	9	2140	129	3	260719	260851
P2	1	14000	210000	154	100	2200	82	21	14000	209999	103	2179	5	934	237	1	117358	117596
P2	1	14000	210000	154	120	2640	98	25	14000	209999	123	2620	5	934	111	1	145105	145217
P2	1	14000	210000	154	140	3080	115	29	14000	210000	143	3061	5	934	111	1	158269	158381
P2	1	14000	210000	154	160	3520	131	33	14000	209999	163	3501	5	934	145	2	157059	157206
P2	1	14000	210000	154	180	3960	148	37	14000	210000	183	3941	5	934	154	1	119516	119671
P2	1	14000	210000	154	200	4400	154	39	14000	210000	203	4381	5	934	113	1	102873	102987
