TESTNUMBER 	 NUMBEROFSTATES 	 WELLFORMEDNESSTIME(ms) 	 POSTPROCESSINGTIME(ms) 	 INTEGRATIONTIME(ms) 	 MODELCHECKINGTIME(ms)
P0	1	14000	210000	154	100	2200	82	21	14000	210000	103	2176	11	2606	124	35	460291	460450
P0	1	14000	210000	154	120	2640	98	25	14000	210000	123	2621	11	2598	135	1	503823	503959
P0	1	14000	210000	154	140	3080	115	29	14000	210000	143	3061	11	2590	102	2	561083	561187
P0	1	14000	210000	154	160	3520	131	33	14000	210000	163	3501	11	2582	99	3	565926	566028
P0	1	14000	210000	154	180	3960	148	37	14000	209997	183	3942	11	2574	157	1	428378	428536
P0	1	14000	210000	154	200	4400	154	39	14000	209999	203	4379	11	2570	285	2	362212	362499
P1	1	14000	210000	154	100	2200	82	21	14000	209999	103	2179	9	2158	244	1	320670	320915
P1	1	14000	210000	154	120	2640	98	25	14000	210000	123	2619	9	2154	84	1	341628	341713
P1	1	14000	210000	154	140	3080	115	29	14000	210000	143	3061	9	2150	113	1	388489	388603
P1	1	14000	210000	154	160	3520	131	33	14000	209999	163	3500	9	2146	120	1	374242	374363
P1	1	14000	210000	154	180	3960	148	37	14000	209999	183	3937	9	2142	145	2	310254	310401
P1	1	14000	210000	154	200	4400	154	39	14000	210000	203	4381	9	2140	112	1	238784	238897
P2	1	14000	210000	154	100	2200	82	21	14000	209999	103	2178	5	934	143	0	117595	117738
P2	1	14000	210000	154	120	2640	98	25	14000	209999	123	2618	5	934	96	1	140093	140190
P2	1	14000	210000	154	140	3080	115	29	14000	210000	143	3059	5	934	93	1	156637	156731
P2	1	14000	210000	154	160	3520	131	33	14000	210000	163	3500	5	934	127	1	150884	151012
P2	1	14000	210000	154	180	3960	148	37	14000	209999	183	3942	5	934	160	1	116155	116316
P2	1	14000	210000	154	200	4400	154	39	14000	209998	203	4382	5	934	188	2	102212	102402
