TESTNUMBER 	 NUMBEROFSTATES 	 WELLFORMEDNESSTIME(ms) 	 POSTPROCESSINGTIME(ms) 	 INTEGRATIONTIME(ms) 	 MODELCHECKINGTIME(ms)
P0	1	18000	270000	198	100	2200	82	21	18000	269998	103	2179	11	3354	177	18	992811	993006
P0	1	18000	270000	198	120	2640	98	25	18000	269999	123	2619	11	3346	2240	2	1404883	1407125
P0	1	18000	270000	198	140	3080	115	29	18000	270000	143	3060	11	3338	5874	4	1505199	1511077
P0	1	18000	270000	198	160	3520	131	33	18000	269999	163	3501	11	3330	4448	2	1773970	1778420
P0	1	18000	270000	198	180	3960	148	37	18000	269999	183	3938	11	3322	7595	3	1721888	1729486
P0	1	18000	270000	198	200	4400	164	41	18000	269997	203	4382	11	3314	6639	3	1713569	1720211
P1	1	18000	270000	198	100	2200	82	21	18000	269997	103	2175	9	2774	1384	1	648007	649392
P1	1	18000	270000	198	120	2640	98	25	18000	270000	123	2620	9	2770	1512	1	811843	813356
P1	1	18000	270000	198	140	3080	115	29	18000	270000	143	3059	9	2766	161	2	875964	876127
P1	1	18000	270000	198	160	3520	131	33	18000	270000	163	3499	9	2762	824	2	1025280	1026106
P1	1	18000	270000	198	180	3960	148	37	18000	270000	183	3942	9	2758	157	2	1058898	1059057
P1	1	18000	270000	198	200	4400	164	41	18000	270000	203	4382	9	2754	128	2	981005	981135
P2	1	18000	270000	198	100	2200	82	21	18000	270000	103	2178	5	1198	154	7	214688	214849
P2	1	18000	270000	198	120	2640	98	25	18000	270000	123	2621	5	1198	159	1	279253	279413
P2	1	18000	270000	198	140	3080	115	29	18000	270000	143	3059	5	1198	159	1	329163	329323
P2	1	18000	270000	198	160	3520	131	33	18000	269998	163	3500	5	1198	156	2	365738	365896
P2	1	18000	270000	198	180	3960	148	37	18000	270000	183	3939	5	1198	201	1	391020	391222
P2	1	18000	270000	198	200	4400	164	41	18000	270000	203	4381	5	1198	187	2	377652	377841
