TESTNUMBER 	 NUMBEROFSTATES 	 WELLFORMEDNESSTIME(ms) 	 POSTPROCESSINGTIME(ms) 	 INTEGRATIONTIME(ms) 	 MODELCHECKINGTIME(ms)
P0	1	16000	240000	176	100	2200	82	21	16000	239998	103	2179	11	2980	135	16	778323	778474
P0	1	16000	240000	176	120	2640	98	25	16000	239999	123	2622	11	2972	138	2	894157	894297
P0	1	16000	240000	176	140	3080	115	29	16000	239999	143	3058	11	2964	136	2	952176	952314
P0	1	16000	240000	176	160	3520	131	33	16000	240000	163	3499	11	2956	131	3	1024440	1024574
P0	1	16000	240000	176	180	3960	148	37	16000	239999	183	3941	11	2948	125	2	1008769	1008896
P0	1	16000	240000	176	200	4400	164	41	16000	239999	203	4382	11	2940	217	2	856921	857140
P1	1	16000	240000	176	100	2200	82	21	16000	239999	103	2179	9	2466	244	1	452339	452584
P1	1	16000	240000	176	120	2640	98	25	16000	239999	123	2620	9	2462	104	2	639140	639246
P1	1	16000	240000	176	140	3080	115	29	16000	240000	143	3060	9	2458	98	1	710490	710589
P1	1	16000	240000	176	160	3520	131	33	16000	239999	163	3500	9	2454	152	1	705420	705573
P1	1	16000	240000	176	180	3960	148	37	16000	240000	183	3941	9	2450	130	2	692789	692921
P1	1	16000	240000	176	200	4400	164	41	16000	240000	203	4382	9	2446	209	1	622587	622797
P2	1	16000	240000	176	100	2200	82	21	16000	239999	103	2181	5	1066	224	1	177527	177752
P2	1	16000	240000	176	120	2640	98	25	16000	239996	123	2622	5	1066	118	1	228636	228755
P2	1	16000	240000	176	140	3080	115	29	16000	239999	143	3060	5	1066	142	1	266587	266730
P2	1	16000	240000	176	160	3520	131	33	16000	239999	163	3500	5	1066	131	2	791	924
P2	1	16000	240000	176	180	3960	148	37	16000	239999	183	3939	5	1066	97	3	267380	267480
P2	1	16000	240000	176	200	4400	164	41	16000	240000	203	4382	5	1066	111	1	226150	226262
