TESTNUMBER 	 NUMBEROFSTATES 	 WELLFORMEDNESSTIME(ms) 	 POSTPROCESSINGTIME(ms) 	 INTEGRATIONTIME(ms) 	 MODELCHECKINGTIME(ms)
P0	1	20000	300000	220	100	2200	82	21	20000	299999	103	2180	11	3728	158	17	1300292	1300467
P0	1	20000	300000	220	120	2640	98	25	20000	300000	123	2621	11	3720	6019	2	2061929	2067950
P0	1	20000	300000	220	140	3080	115	29	20000	300000	143	3059	11	3712	246	3	2527602	2527851
P0	1	20000	300000	220	160	3520	131	33	20000	300000	163	3500	11	3704	763	2	2954471	2955236
P0	1	20000	300000	220	180	3960	148	37	20000	300000	183	3941	11	3696	342	4	2967417	2967763
P0	1	20000	300000	220	200	4400	164	41	20000	299999	203	4380	11	3688	2026	3	2886649	2888678
P1	1	20000	300000	220	100	2200	82	21	20000	300000	103	2178	9	3082	868	2	868970	869840
P1	1	20000	300000	220	120	2640	98	25	20000	299999	123	2619	9	3078	231	2	1161580	1161813
P1	1	20000	300000	220	140	3080	115	29	20000	299998	143	3060	9	3074	214	2	1385410	1385626
P1	1	20000	300000	220	160	3520	131	33	20000	300000	163	3496	9	3070	2929	2	1569438	1572369
P1	1	20000	300000	220	180	3960	148	37	20000	300000	183	3940	9	3066	1444	1	1638390	1639835
P1	1	20000	300000	220	200	4400	164	41	20000	300000	203	4381	9	3062	1096	1	1636329	1637426
P2	1	20000	300000	220	100	2200	82	21	20000	300000	103	2180	5	1330	2504	5	317792	320301
P2	1	20000	300000	220	120	2640	98	25	20000	300000	123	2622	5	1330	210	2	384516	384728
P2	1	20000	300000	220	140	3080	115	29	20000	299999	143	3057	5	1330	162	2	476594	476758
P2	1	20000	300000	220	160	3520	131	33	20000	299999	163	3501	5	1330	181	1	561132	561314
P2	1	20000	300000	220	180	3960	148	37	20000	300000	183	3942	5	1330	165	2	612960	613127
P2	1	20000	300000	220	200	4400	164	41	20000	299999	203	4379	5	1330	225	2	636003	636230
