TESTNUMBER 	 NUMBEROFSTATES 	 WELLFORMEDNESSTIME(ms) 	 POSTPROCESSINGTIME(ms) 	 INTEGRATIONTIME(ms) 	 MODELCHECKINGTIME(ms)
P0	1	16000	240000	176	100	2200	82	21	16000	239999	103	2181	11	2980	158	23	758272	758453
P0	1	16000	240000	176	120	2640	98	25	16000	239999	123	2621	11	2972	178	3	929623	929804
P0	1	16000	240000	176	140	3080	115	29	16000	239999	143	3060	11	2964	400	2	1012753	1013155
P0	1	16000	240000	176	160	3520	131	33	16000	240000	163	3501	11	2956	146	2	1046966	1047114
P0	1	16000	240000	176	180	3960	148	37	16000	240000	183	3942	11	2948	170	2	1011304	1011476
P0	1	16000	240000	176	200	4400	164	41	16000	240000	203	4381	11	2940	161	2	849596	849759
P1	1	16000	240000	176	100	2200	82	21	16000	239999	103	2179	9	2466	204	1	458474	458679
P1	1	16000	240000	176	120	2640	98	25	16000	239998	123	2620	9	2462	153	1	628575	628729
P1	1	16000	240000	176	140	3080	115	29	16000	240000	143	3062	9	2458	102	1	670465	670568
P1	1	16000	240000	176	160	3520	131	33	16000	239998	163	3501	9	2454	175	1	775983	776159
P1	1	16000	240000	176	180	3960	148	37	16000	240000	183	3940	9	2450	121	2	681896	682019
P1	1	16000	240000	176	200	4400	164	41	16000	240000	203	4382	9	2446	166	5	610760	610931
P2	1	16000	240000	176	100	2200	82	21	16000	239997	103	2181	5	1066	182	1	175960	176143
P2	1	16000	240000	176	120	2640	98	25	16000	239985	123	2621	5	1066	132	1	225400	225533
P2	1	16000	240000	176	140	3080	115	29	16000	240000	143	3060	5	1066	146	1	263032	263179
P2	1	16000	240000	176	160	3520	131	33	16000	239999	163	3498	5	1066	133	1	281610	281744
P2	1	16000	240000	176	180	3960	148	37	16000	240000	183	3941	5	1066	159	1	267844	268004
P2	1	16000	240000	176	200	4400	164	41	16000	239999	203	4381	5	1066	140	1	223728	223869
