TESTNUMBER 	 NUMBEROFSTATES 	 WELLFORMEDNESSTIME(ms) 	 POSTPROCESSINGTIME(ms) 	 INTEGRATIONTIME(ms) 	 MODELCHECKINGTIME(ms)
P0	1	18000	270000	198	100	2200	82	21	18000	270000	103	2178	11	3354	152	20	928321	928493
P0	1	18000	270000	198	120	2640	98	25	18000	269999	123	2618	11	3346	2212	2	1399534	1401748
P0	1	18000	270000	198	140	3080	115	29	18000	270000	143	3062	11	3338	4723	3	1627561	1632287
P0	1	18000	270000	198	160	3520	131	33	18000	270000	163	3501	11	3330	6257	2	1785558	1791817
P0	1	18000	270000	198	180	3960	148	37	18000	269999	183	3940	11	3322	5909	4	1810927	1816840
P0	1	18000	270000	198	200	4400	164	41	18000	270000	203	4381	11	3314	8246	7	1705716	1713969
P1	1	18000	270000	198	100	2200	82	21	18000	269999	103	2180	9	2774	1156	1	630695	631852
P1	1	18000	270000	198	120	2640	98	25	18000	269999	123	2622	9	2770	205	1	797871	798077
P1	1	18000	270000	198	140	3080	115	29	18000	269999	143	3060	9	2766	199	1	891862	892062
P1	1	18000	270000	198	160	3520	131	33	18000	270000	163	3501	9	2762	179	1	1051384	1051564
P1	1	18000	270000	198	180	3960	148	37	18000	269999	183	3941	9	2758	179	2	1080995	1081176
P1	1	18000	270000	198	200	4400	164	41	18000	270000	203	4381	9	2754	195	1	1002471	1002667
P2	1	18000	270000	198	100	2200	82	21	18000	269999	103	2175	5	1198	235	1	211021	211257
P2	1	18000	270000	198	120	2640	98	25	18000	270000	123	2620	5	1198	147	2	273478	273627
P2	1	18000	270000	198	140	3080	115	29	18000	270000	143	3060	5	1198	154	1	337176	337331
P2	1	18000	270000	198	160	3520	131	33	18000	270000	163	3500	5	1198	166	2	368716	368884
P2	1	18000	270000	198	180	3960	148	37	18000	269999	183	3940	5	1198	209	2	387613	387824
P2	1	18000	270000	198	200	4400	164	41	18000	270000	203	4379	5	1198	166	2	380116	380284
