TESTNUMBER 	 NUMBEROFSTATES 	 WELLFORMEDNESSTIME(ms) 	 POSTPROCESSINGTIME(ms) 	 INTEGRATIONTIME(ms) 	 MODELCHECKINGTIME(ms)
P0	1	14000	210000	154	100	2200	82	21	14000	210000	103	2181	11	2606	128	17	461818	461963
P0	1	14000	210000	154	120	2640	98	25	14000	209999	123	2620	11	2598	124	2	585302	585428
P0	1	14000	210000	154	140	3080	115	29	14000	210000	143	3060	11	2590	110	2	570049	570161
P0	1	14000	210000	154	160	3520	131	33	14000	209998	163	3501	11	2582	135	2	99	236
P0	1	14000	210000	154	180	3960	148	37	14000	210000	183	3941	11	2574	46	3	448247	448296
P0	1	14000	210000	154	200	4400	154	39	14000	210000	203	4379	11	2570	193	2	375285	375480
P1	1	14000	210000	154	100	2200	82	21	14000	210000	103	2179	9	2158	286	1	304701	304988
P1	1	14000	210000	154	120	2640	98	25	14000	210000	123	2621	9	2154	79	1	389458	389538
P1	1	14000	210000	154	140	3080	115	29	14000	209998	143	3061	9	2150	102	1	410135	410238
P1	1	14000	210000	154	160	3520	131	33	14000	210000	163	3501	9	2146	114	1	387032	387147
P1	1	14000	210000	154	180	3960	148	37	14000	209999	183	3939	9	2142	144	2	337009	337155
P1	1	14000	210000	154	200	4400	154	39	14000	210000	203	4382	9	2140	180	2	257488	257670
P2	1	14000	210000	154	100	2200	82	21	14000	209999	103	2179	5	934	220	0	119288	119508
P2	1	14000	210000	154	120	2640	98	25	14000	210000	123	2622	5	934	123	1	141723	141847
P2	1	14000	210000	154	140	3080	115	29	14000	210000	143	3059	5	934	83	1	158956	159040
P2	1	14000	210000	154	160	3520	131	33	14000	210000	163	3499	5	934	121	1	154442	154564
P2	1	14000	210000	154	180	3960	148	37	14000	209999	183	3940	5	934	198	1	121455	121654
P2	1	14000	210000	154	200	4400	154	39	14000	209999	203	4382	5	934	145	2	105765	105912
