TESTNUMBER 	 NUMBEROFSTATES 	 WELLFORMEDNESSTIME(ms) 	 POSTPROCESSINGTIME(ms) 	 INTEGRATIONTIME(ms) 	 MODELCHECKINGTIME(ms)
P0	1	12000	180000	132	100	2200	82	21	12000	179999	103	2182	11	2232	111	17	315443	315571
P0	1	12000	180000	132	120	2640	98	25	12000	180000	123	2620	11	2224	118	2	333972	334092
P0	1	12000	180000	132	140	3080	115	29	12000	179999	143	3062	11	2216	120	2	331117	331239
P0	1	12000	180000	132	160	3520	131	33	12000	179997	163	3499	11	2208	144	2	246068	246214
P0	1	12000	180000	132	180	3960	132	33	12000	179999	183	3942	11	2208	247	1	279885	280133
P0	1	12000	180000	132	200	4400	132	33	12000	180000	203	4381	11	2208	265	4	333463	333732
P1	1	12000	180000	132	100	2200	82	21	12000	179999	103	2180	9	1850	227	1	223860	224088
P1	1	12000	180000	132	120	2640	98	25	12000	179998	123	2618	9	1846	74	1	227703	227778
P1	1	12000	180000	132	140	3080	115	29	12000	179998	143	3060	9	1842	139	1	241765	241905
P1	1	12000	180000	132	160	3520	131	33	12000	180000	163	3499	9	1838	107	1	172905	173013
P1	1	12000	180000	132	180	3960	132	33	12000	180000	183	3941	9	1838	173	2	209037	209212
P1	1	12000	180000	132	200	4400	132	33	12000	179999	203	4381	9	1838	161	1	253256	253418
P2	1	12000	180000	132	100	2200	82	21	12000	179999	103	2179	5	802	183	1	80811	80995
P2	1	12000	180000	132	120	2640	98	25	12000	180000	123	2621	5	802	68	1	93119	93188
P2	1	12000	180000	132	140	3080	115	29	12000	179998	143	3062	5	802	105	1	93641	93747
P2	1	12000	180000	132	160	3520	131	33	12000	179999	163	3499	5	802	136	2	69114	69252
P2	1	12000	180000	132	180	3960	132	33	12000	180000	183	3941	5	802	156	6	78323	78485
P2	1	12000	180000	132	200	4400	132	33	12000	180000	203	4380	5	802	138	1	93849	93988
