TESTNUMBER 	 NUMBEROFSTATES 	 WELLFORMEDNESSTIME(ms) 	 POSTPROCESSINGTIME(ms) 	 INTEGRATIONTIME(ms) 	 MODELCHECKINGTIME(ms)
P0	1	16000	240000	176	100	2200	82	21	16000	239999	103	2178	11	2980	127	16	604888	605031
P0	1	16000	240000	176	120	2640	98	25	16000	239999	123	2621	11	2972	159	1	839153	839313
P0	1	16000	240000	176	140	3080	115	29	16000	240000	143	3060	11	2964	229	2	860319	860550
P0	1	16000	240000	176	160	3520	131	33	16000	240000	163	3501	11	2956	157	1	876936	877094
P0	1	16000	240000	176	180	3960	148	37	16000	240000	183	3940	11	2948	157	3	857370	857530
P0	1	16000	240000	176	200	4400	164	41	16000	239999	203	4381	11	2940	191	2	761976	762169
P1	1	16000	240000	176	100	2200	82	21	16000	240000	103	2182	9	2466	203	1	379380	379584
P1	1	16000	240000	176	120	2640	98	25	16000	239999	123	2614	9	2462	136	1	497038	497175
P1	1	16000	240000	176	140	3080	115	29	16000	240000	143	3061	9	2458	126	2	601260	601388
P1	1	16000	240000	176	160	3520	131	33	16000	240000	163	3499	9	2454	126	2	590878	591006
P1	1	16000	240000	176	180	3960	148	37	16000	240000	183	3941	9	2450	141	2	587639	587782
P1	1	16000	240000	176	200	4400	164	41	16000	239999	203	4380	9	2446	166	2	93	261
P2	1	16000	240000	176	100	2200	82	21	16000	240000	103	2179	5	1066	55	1	155236	155292
P2	1	16000	240000	176	120	2640	98	25	16000	240000	123	2621	5	1066	106	1	195520	195627
P2	1	16000	240000	176	140	3080	115	29	16000	240000	143	3058	5	1066	125	1	220836	220962
P2	1	16000	240000	176	160	3520	131	33	16000	240000	163	3502	5	1066	169	1	242757	242927
P2	1	16000	240000	176	180	3960	148	37	16000	239999	183	3938	5	1066	161	1	232688	232850
P2	1	16000	240000	176	200	4400	164	41	16000	239999	203	4380	5	1066	152	2	197159	197313
