TESTNUMBER 	 NUMBEROFSTATES 	 WELLFORMEDNESSTIME(ms) 	 POSTPROCESSINGTIME(ms) 	 INTEGRATIONTIME(ms) 	 MODELCHECKINGTIME(ms)
P0	1	20000	300000	220	100	2200	82	21	20000	300000	103	2180	11	3728	145	16	1040016	1040177
P0	1	20000	300000	220	120	2640	98	25	20000	300000	123	2620	11	3720	2858	2	1692161	1695021
P0	1	20000	300000	220	140	3080	115	29	20000	299998	143	3060	11	3712	173	4	2058677	2058854
P0	1	20000	300000	220	160	3520	131	33	20000	299998	163	3502	11	3704	353	4	2478438	2478795
P0	1	20000	300000	220	180	3960	148	37	20000	299999	183	3941	11	3696	256	4	2330114	2330374
P0	1	20000	300000	220	200	4400	164	41	20000	300000	203	4380	11	3688	481	3	2394467	2394951
P1	1	20000	300000	220	100	2200	82	21	20000	300000	103	2177	9	3082	8841	2	826138	834981
P1	1	20000	300000	220	120	2640	98	25	20000	300000	123	2620	9	3078	211	3	1046635	1046849
P1	1	20000	300000	220	140	3080	115	29	20000	300000	143	3060	9	3074	181	2	1203103	1203286
P1	1	20000	300000	220	160	3520	131	33	20000	300000	163	3499	9	3070	117	1	1453368	1453486
P1	1	20000	300000	220	180	3960	148	37	20000	300000	183	3941	9	3066	3155	3	1421732	1424890
P1	1	20000	300000	220	200	4400	164	41	20000	300000	203	4382	9	3062	577	2	1679443	1680022
P2	1	20000	300000	220	100	2200	82	21	20000	299998	103	2178	5	1330	2334	1	264086	266421
P2	1	20000	300000	220	120	2640	98	25	20000	300000	123	2619	5	1330	182	1	338521	338704
P2	1	20000	300000	220	140	3080	115	29	20000	300000	143	3060	5	1330	176	1	402175	402352
P2	1	20000	300000	220	160	3520	131	33	20000	299998	163	3501	5	1330	135	1	479551	479687
P2	1	20000	300000	220	180	3960	148	37	20000	300000	183	3941	5	1330	196	2	515091	515289
P2	1	20000	300000	220	200	4400	164	41	20000	300000	203	4382	5	1330	193	3	550726	550922
