TESTNUMBER 	 NUMBEROFSTATES 	 WELLFORMEDNESSTIME(ms) 	 POSTPROCESSINGTIME(ms) 	 INTEGRATIONTIME(ms) 	 MODELCHECKINGTIME(ms)
P0	1	18000	270000	198	100	2200	82	21	18000	270000	103	2179	11	3354	153	23	926412	926588
P0	1	18000	270000	198	120	2640	98	25	18000	270000	123	2619	11	3346	1706	2	1332190	1333898
P0	1	18000	270000	198	140	3080	115	29	18000	270000	143	3059	11	3338	5954	5	1585123	1591082
P0	1	18000	270000	198	160	3520	131	33	18000	270000	163	3499	11	3330	5464	5	1623043	1628512
P0	1	18000	270000	198	180	3960	148	37	18000	270000	183	3942	11	3322	4866	3	1774373	1779242
P0	1	18000	270000	198	200	4400	164	41	18000	270000	203	4382	11	3314	6669	4	1712177	1718850
P1	1	18000	270000	198	100	2200	82	21	18000	270000	103	2180	9	2774	358	4	611524	611886
P1	1	18000	270000	198	120	2640	98	25	18000	270000	123	2622	9	2770	233	4	769036	769273
P1	1	18000	270000	198	140	3080	115	29	18000	270000	143	3058	9	2766	260	124	928882	929266
P1	1	18000	270000	198	160	3520	131	33	18000	269999	163	3502	9	2762	129	2	956848	956979
P1	1	18000	270000	198	180	3960	148	37	18000	269999	183	3941	9	2758	1544	2	1057552	1059098
P1	1	18000	270000	198	200	4400	164	41	18000	269999	203	4382	9	2754	147	2	1064376	1064525
P2	1	18000	270000	198	100	2200	82	21	18000	270000	103	2180	5	1198	139	0	217187	217326
P2	1	18000	270000	198	120	2640	98	25	18000	270000	123	2622	5	1198	174	1	281306	281481
P2	1	18000	270000	198	140	3080	115	29	18000	269999	143	3059	5	1198	169	1	334664	334834
P2	1	18000	270000	198	160	3520	131	33	18000	269999	163	3500	5	1198	176	1	374874	375051
P2	1	18000	270000	198	180	3960	148	37	18000	270000	183	3940	5	1198	175	2	394129	394306
P2	1	18000	270000	198	200	4400	164	41	18000	270000	203	4381	5	1198	161	2	376048	376211
